"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202208","3호선","오금","12","0","4046","6","7676","2250","24834","5508","27913","12793","14591","5732","8404","4775","7010","4257","8025","5130","7282","5860","6101","5423","6299","6990","7237","8605","9902","12987","11582","20064","4664","14890","3485","9482","2966","8411","2124","9712","635","5451","52","1825","0","0","0","0","0","0","20220903"
"202208","3호선","옥수","289","29","2946","895","9552","4666","21425","8297","28419","14017","20152","10620","14440","8589","13195","9316","12907","10832","13198","12092","12496","12696","13248","14414","14885","16832","16377","22713","16780","33111","10503","23226","8549","14906","7705","13597","5542","13502","2365","6871","339","1508","0","4","0","1","0","0","20220903"
"202208","3호선","을지로3가","25","0","548","986","875","8973","2133","32808","3630","75198","5175","29588","6205","14215","8979","12341","9659","11377","11110","11997","12945","10203","14433","10227","18132","11038","40114","13261","65848","16655","24509","9071","16790","4458","16789","3411","14332","2486","7737","1698","1034","434","0","6","0","0","0","0","20220903"
"202208","3호선","일원","9","1","2262","1638","8443","10962","20850","31205","22945","23861","15853","18575","16087","15312","16893","12094","16803","13745","15243","15162","15377","13880","20202","12465","28298","11489","34906","13611","17140","18917","10031","16087","6109","10203","3874","9919","3593","10640","1373","4802","104","1310","2","22","0","0","0","0","20220903"
"202208","3호선","잠원","1","0","1089","1275","4410","6506","10771","6665","15399","9738","9898","6771","7108","4751","6981","4514","7545","5256","7224","6523","6300","5774","7083","6318","9587","6893","11504","9868","8815","13347","5669","9528","4127","6151","4272","5986","2881","7175","1110","3370","104","819","1","3","0","0","0","0","20220903"
"202208","3호선","종로3가","18","0","712","938","1191","5654","1723","15280","2559","42762","3751","40653","5867","30984","9096","24563","10297","23144","12158","21360","13972","20155","16754","17699","19807","16661","29800","15881","49348","16439","28865","8997","16430","4446","18175","3575","13685","2673","6117","1758","521","621","0","20","0","0","0","0","20220903"
"202208","3호선","지축","2","0","2621","668","8578","6456","23154","4326","21593","4880","11487","3966","7756","3276","7028","3983","7022","4936","6487","4830","5510","4871","7060","6149","9265","8377","7949","10923","5429","19760","3889","15750","2553","9926","1989","8802","1503","8169","676","4643","91","685","2","2","0","0","0","0","20220903"
"202208","3호선","충무로","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","2","0","1","0","3","0","1","0","1","0","3","0","0","0","1","0","3","0","3","0","0","0","3","0","0","0","0","0","0","0","20220903"
"202208","3호선","학여울","4","0","487","212","1817","1874","3832","3728","4313","7538","2744","6217","2407","5713","3278","4951","4520","5208","4917","5815","5280","5684","6475","4584","7210","3854","8165","3568","7379","4030","2845","3405","1779","2072","1609","1911","1173","1860","318","1178","42","341","1","3","0","0","0","0","20220903"
"202208","3호선","홍제","74","6","9986","1438","24118","7289","61010","10754","66117","22050","41449","17537","29633","15025","26946","15390","29271","17638","24655","19221","22445","20993","22045","25723","24444","30484","24750","38903","23985","60491","13111","47392","10097","28414","8382","26133","5626","22396","2055","14456","239","3014","0","1","0","0","0","0","20220903"
"202208","4호선","길음","13","3","10121","2086","32487","7125","83533","11980","78514","24439","45001","20137","31275","16558","26497","17075","28724","20514","26680","23770","23811","23579","24028","27203","28313","34870","30966","47618","28774","76462","16095","59874","12420","35421","9760","32977","9824","32401","2936","18943","364","4510","0","11","0","0","0","0","20220903"
"202208","4호선","남태령","48","1","462","101","1010","1420","2126","3845","3557","4953","2713","2214","2054","1458","2089","1242","2095","1352","2026","1275","1968","1372","1925","1425","2572","1497","4223","1588","3801","1969","1834","1722","1414","1538","837","1151","603","773","244","486","35","129","0","0","0","0","0","0","20220903"
"202208","4호선","노원","344","1","11644","611","23650","7480","48791","13348","49598","29214","30702","30441","24512","22414","23831","22724","27508","26122","25941","29398","25367","29341","26710","31782","29582","36839","31612","49328","32821","77537","23729","62358","24613","35021","23509","29893","20830","26024","8962","18073","1265","5331","0","545","0","0","0","0","20220903"
"202208","4호선","당고개","63","0","7741","77","14460","4811","36927","5753","33657","10810","20197","10157","14533","9516","13467","9143","13673","9286","13491","9541","12255","10040","11642","12152","12025","14681","12862","16880","11769","24904","7628","23582","5099","15524","3823","13517","2762","12663","1117","8835","165","2502","0","306","0","0","0","0","20220903"
"202208","4호선","동대문","150","10","3704","2243","2529","12659","4689","32146","6565","64690","10313","58438","15706","51147","22915","47600","29017","39493","32938","37822","40001","35016","47515","29140","57532","21887","74112","16707","56333","13275","28415","12422","20281","8497","21339","5854","11759","4395","4478","3941","355","791","0","38","0","0","0","0","20220903"
"202208","4호선","동대문역사문화공원(DDP)","199","9","4768","1407","4133","12742","6451","25818","8678","61443","9374","34190","10653","25412","14488","24226","18632","22854","20246","23801","25121","22353","30494","20047","36012","17788","53832","18846","71174","20175","37196","18468","27607","11268","25951","9105","19834","6803","8901","4863","1141","1496","0","35","0","0","0","0","20220903"
"202208","4호선","동작(현충원)","8","0","394","267","668","2077","1845","3239","2412","5112","2184","3183","1883","2500","1994","1906","1758","1698","1503","2143","1687","2004","2257","2176","2798","2117","4348","2853","4731","3727","2359","2646","2395","2567","2196","1345","1689","1078","728","715","88","306","0","48","0","0","0","0","20220903"
"202208","4호선","명동","26","2","1284","856","3202","17813","5294","43072","8428","99665","12432","63046","16569","40209","22742","39743","26690","41760","29445","38979","33784","34964","40404","35094","49925","33083","68109","33987","106955","32587","52101","21220","42617","13886","35842","11182","23803","8821","7499","5409","561","1622","1","59","0","0","0","0","20220903"
"202208","4호선","미아(서울사이버대학)","73","6","10781","1480","20912","5212","44728","14675","48177","29005","30735","18471","23089","14871","21173","14540","22539","15288","21384","16356","19148","17493","19506","22170","23154","24642","23841","31355","26131","44095","15102","37035","10444","22083","8268","20771","6520","17954","2249","11747","244","2352","0","1","0","0","0","0","20220903"
"202208","4호선","미아사거리","72","3","15351","2052","37141","7474","90295","15982","90073","29770","55622","31153","41137","27140","37984","27693","39566","30920","38967","32207","36925","35656","38359","43567","42233","51257","40475","65660","41690","96597","29130","76049","28413","45445","16640","41068","13032","36436","5650","20166","693","4424","0","2","0","0","0","0","20220903"
"202208","4호선","사당","137","51","10089","1514","24621","16373","65778","21032","81563","32234","64472","24869","39733","21251","33961","25746","35546","27188","35083","25198","33065","25186","32239","29128","34347","37938","41154","56250","45346","86172","29774","55467","27814","31573","30292","29513","27299","27808","12837","17759","1221","4730","4","397","0","0","0","0","20220903"
"202208","4호선","삼각지","3","0","713","488","2231","6687","6982","10839","9755","17342","6314","10710","4732","8253","4983","8927","6228","9229","6894","9716","7189","8307","7756","8443","10664","9807","14369","13219","18932","19117","9145","11879","8116","6680","9450","5445","9190","5243","5058","3453","674","1204","1","4","0","0","0","0","20220903"
"202208","4호선","상계","44","2","13854","252","35493","7191","84271","13869","66989","20083","39004","16740","28446","14238","25713","15749","26987","18729","24869","19374","21533","20060","21703","24180","24701","30374","24296","39822","22227","62036","14968","58792","10621","34221","9924","30058","11015","27651","2929","18516","334","4578","5","413","0","0","0","0","20220903"
"202208","4호선","서울역","228","2","4528","900","5896","14348","11582","37512","13836","77147","11794","46296","10473","26072","12290","24539","13492","28846","13203","28104","13674","25399","14618","28189","19299","30077","42249","34903","59623","35744","20093","26453","13102","18776","12007","16978","9281","14441","4491","7618","546","1950","1","199","0","0","0","0","20220903"
"202208","4호선","성신여대입구(돈암)","19","4","5584","1625","18075","6789","44671","15056","47617","30234","32512","24947","26010","21413","26090","21101","29805","25020","29927","27927","28250","27319","30096","28666","35129","34880","38833","45820","42791","64669","26592","49778","23639","30139","26078","27571","22903","25875","9985","17114","1346","4577","0","14","0","0","0","0","20220903"
"202208","4호선","수유(강북구청)","80","5","21283","2744","47167","11144","109614","20617","111251","51932","70451","38592","50992","29416","46783","31107","48632","33458","47035","38781","43778","41092","43608","47371","48027","62178","53624","78226","59422","119434","34258","105706","26103","63425","24537","55711","18563","51005","9162","32778","1221","6523","1","9","0","0","0","0","20220903"
"202208","4호선","숙대입구(갈월)","16","1","2840","662","7441","6628","16692","20668","24341","44399","17774","24368","14658","17058","15239","15265","18180","16745","17885","16974","17872","15943","19847","17506","27279","19786","33553","26602","46463","35310","21207","23102","17629","14541","17825","13304","15876","12280","7933","7485","875","1688","2","2","0","0","0","0","20220903"
"202208","4호선","신용산","11","1","1439","1023","4128","11634","11201","33804","15836","88411","13041","64160","12485","32181","15754","25878","17664","27057","20829","26733","21582","25040","27821","25460","35007","26624","60823","31475","92999","38787","42669","22853","32185","12031","31117","9818","22372","7508","10733","4055","1280","985","0","7","0","0","0","0","20220903"
"202208","4호선","쌍문","236","22","23689","1124","51316","8561","118109","13977","116781","26363","68346","20846","47897","19039","41564","20441","41912","23914","38093","26238","33460","27937","31617","36684","33130","48559","34833","62247","32023","99777","20087","95147","14901","56689","12194","49322","9368","46720","3827","29242","427","6379","0","16","0","0","0","0","20220903"
"202208","4호선","이촌(국립중앙박물관)","34","1","1254","908","4816","7195","12074","13074","15185","26293","11420","26616","9530","25531","11060","20786","17763","21454","18685","23647","19963","21723","24995","19284","31748","17212","34695","16621","32246","20864","11824","14143","9243","8507","8586","7587","4740","7185","1738","4078","187","1059","1","12","0","0","0","0","20220903"
